index,text,label
610,چھلاوہ کی اداکارہ زارا نور عباس: بشریٰ انصاری کی بھانجی ہونے کے فائدے بھی ہیں اور نقصان بھی۔۔۔ ٹیلی وژن پر مقبولیت کمانے کے بعد اب پاکستان کی فلموں میں کام کر کے پذیرائی سمیٹنے والی اداکارہ زارا نور کا کہنا ہے کہ اگرچہ والدہ اور خالہ کے اداکارہ ہونے کے باعث لوگ ان سے سوچ سمجھ کر بات کرتے ہیں تاہم انھیں کام ان کی صلاحیتوں کی وجہ سے ملا ہے۔  زارا نور کی ایک فلم ’چھلاوہ‘ عید پر شائقین کو دیکھنے کو ملی جبکہ دوسری ’پرے ہٹ لو‘ ہے۔  بی بی سی کی فیفی ہارون کو دیے گئے خصوصی انٹرویو میں زارا نور کا اپنے کرداروں کے حوالے سے کہنا تھا کہ انھوں نے یہ اس لیے کیے کہ وہ وقت کے ساتھ ساتھ اپنی صلاحیتوں کو نکھارنا چاہتی تھیں۔  انڈسٹری میں اپنی ساتھی اداکاراؤں کے بارے میں ان کا کہنا تھا کہ وہ کافی تعاون کرنے والی ہیں۔  ان کا کہنا تھا کہ مایا علی ان کی انڈسٹری میں آنے سے پہلے سے ہی ان کی صلاحتیوں کے بارے میں پراعتماد تھیں۔  ان کے بقول ’مایا نے تو پہلے ہی شور مچانا شروع کر دیا تھا کہ پِکو (زارا کا پیار کا نام) کا ڈانس ایسا اور پِکو کی اداکاری ایسی۔۔۔ تو سب نے کہا تو اچھا تو پھر یہ اچھا ہی کرتی ہو گی۔‘یہ بھی پڑھیے پاکستانی فلمیں عوام کا دل جیتنے میں ناکام کیوں؟  ’شیردل میں انڈیا کو کہیں گالی نہیں دی گئی‘  کچن میں کہیں پیسے ملتے ہیں اور کہیں پیار  ’اپنے جسم کے ذریعے توجہ حاصل نہیں کرنا چاہتی‘  فلم ’چھلاوہ‘ میں زارا مہوش حیات کے ساتھ کام کر رہی ہیں۔ کسی دوسری بڑی ہیروئین کے ساتھ چھوٹے کردار کر کے انہیں اپنے کردار کے دب جانے کا خوف تو نہیں ہوتا؟  اس بارے میں زارا کا کہنا تھا ’اگر میں معاون کردار کے لیے سیٹ پر جاتی ہوں تو مجھے علم ہوتا ہے کہ میری یہاں ایک مخصوص جگہ ہے اور دوسری جگہ کسی دوسری ہیروئین مایا یا ماہرہ کی ہے، میں اس میں دخل اندازی نہیں کروں گی۔‘,0
611,جواب میں اس شخص نے انوشکا شرما اور ویراٹ کوہلی کو لیگل نوٹس ممبئی 24 جون (سیاست ڈاٹ کام) ممبئی روڈ سے گذرتے ہوئے ایک شخص ارہان سنگھ نے اپنی کار سے ایک پلاسٹک  تھیلی سڑک پر پھینک دی اسی وقت بالی ووڈ اداکارہ انوشکا شرما بھی اپنی  کار میں سے گذر رہی تھیں انہوں نے اپنی کار ونڈو کا شیشہ اُتارا اور ارہان سنگھ کو کوڑا پھینکنے پر ڈانٹ دیا اس واقعہ کی ویڈیو ویراٹ کوہلی کی جانب سے سوشیل میڈیا پر ڈال دی گئی اے این آئی سے بات کرتے ہوئے ارہان سنگھ نے کہا کہ ان کے قانونی مشیر اس واقعہ پر ویراٹ کوہلی اور انوشکا شرما کو قانونی نوٹس جاری کی ہیں چونکہ جو اب ان کے ہاں سے مطلوب ہے چنانچہ وہ اس بارے میں کوئی مزید تبصرہ کرنے سے قاصر ہیں اس ویڈیو کو سوشیل میڈیا پر کئی ملین افراد نے مشاہدہ کیا اور مختلف تبصرے بھی کئے انٹرنیٹ کے زیادہ تر تبصروں میں مبصرین نے انوشکا شرما کے لہجہ کو مغرور غیرشائستہ اور بدتمیزی سے تعبیر کیا ساتھ ہی کئی افراد نے اداکارہ کی تائید میں بھی بیان دیا مرکزی وزیر کرن رجیجو نے شہری ذمہ داری کو سماجی اخلاقیات کے مساوی قرار دیا ویراٹ کوہلی کے ٹوئٹ کا جواب دیتے ہوئے ارہان سنگھ نے کہا کہ غلطی سے ان کی کار سے کوڑا گر گیا تھا لیکن وہ کوڑا لکژری کار میں بیٹھی ہوئی انوشکا کی زبان سے نکلے الفاظ سے بدرجہ بہتر ہے ,0
612,سندھو سائنا سنگلز پونپا۔ریڈی ڈبلز راؤنڈ 16 میں جکارتہ 23 اگست (سیاست ڈاٹ کام) ہندوستان کی اسٹار شٹلر تیسری سیڈ پی وی سندھو اور سائنا نہوال نے جمعرات کو بیڈمنٹن کے خواتین کے سنگلز میں جبکہ خاتون ڈبلز میں اشونی پونپا اور این سکي ریڈی کی جوڑی نے راؤنڈ 32 میں اپنے مقابلے جیت لیے خواتین کے سنگلز کے راؤنڈ 16 میچ میں اولمپک چاندی کا تمغہ فاتح سندھو کو آسان جیت نہیں ملی اور وہ ویت نام کی غیر سیڈ کھلاڑی تراگ تھیئوو کے خلاف 58 منٹ میں 21-10 12-21 23-21 سے تین گیموں میں میچ جیت پائیں  ,0
613,ڈیوڈ وارنر کو ہمیشہ سپورٹ کرتا ہوں، جسٹن لینگر آسٹریلیا کرکٹ ٹیم کے کوچ جسٹن لینگر  نے ٹیم میں ڈیوڈ وارنر کو معروف امریکی باکسر فلائیڈ مے ویدر جیسا قرار دیتے ہوئے کہا کہ ڈیوڈ وارنر ٹیم میں ایسے ہیں جیسے ٹیم میں فلائیڈ مے ویدر ہو۔  ‏انہوں نے کہا کہ وہ ڈیوڈ وارنر کو سپورٹ کرتے ہیں یہ جانتے ہوئے بھی کہ ڈیوڈ وارنر کے کپتان بننے پر پابندی ہے۔  جسٹن لینگر نے کہا کہ‏ ڈیوڈ وارنر کی ٹیم میں شمولیت پسند ہے، وہ غیر معمولی کرکٹر ہے۔  ‏واضح رہے کہ 2018 میں بال ٹیمپرنگ کیس میں ڈیوڈ وارنر کو ایک برس کی پابندی کا سامنا کرنا پڑا تھا۔  ‏بال ٹیمپرنگ کیس میں سزا کے باعث ڈیوڈ وارنر کبھی کپتانی نہیں کرسکتے,0
614,گنگولی آئی سی سی چیئرمین بننے کیلئے مضبوط امیدوار کراچی(اسٹاف رپورٹر)بھارتی میڈیا نے دعوی کیا ہے کہ بھارتی بورڈ کے سربراہ سارو گنگولی آئی سی سی کے چیئرمین کے عہدے کے لئے سب سے مضبوط امیدوار ہیں۔وہ ششانک منوہر کی جگہ لیں گے,0
615,تصویر کے کاپی رائٹ PTI Image caption پاکستانی وزیرِ خزانہ نے کہا کہ حکومت کی کوشش ہو گی کہ کمزور طبقے پر مشکل فیصلوں کا اثر کم پڑے  پاکستان کے وزیرِ خزانہ اسد عمر نے کہا ہے کہ حکومت نے مالیاتی بحران سے بچنے کے لیے عالمی مالیاتی فنڈ یعنی آئی ایم ایف سے مذاکرات کا فیصلہ کیا ہے۔  وزیرِ خزانہ نے پیر کی شام جانے کیے جانے والے ایک ویڈیو بیان میں کہا کہ 'گزشتہ چند ہفتوں سے اس پر کام ہو رہا تھا، ہم نے اندرونی فیصلے بھی کیے، دوست ممالک سے بھی مشاورت کی۔ وزیرِ اعظم نے پاکستانی ماہرینِ معاشیات سے بھی مشاورت کی، جس کے بعد فیصلہ کیا گیا کہ ہمیں آئی ایم ایف کے ساتھ مذاکرات کی ابتدا کرنی چاہیے جس سے ہم اس معاشی بحران پر قابو پا سکیں۔'  یہ بھی پڑھیے  سٹاک ایکسچینج ایک دن میں گیارہ سو پوائنٹ کیوں گرا؟  پاکستان میں ’منی بجٹ‘، ترقیاتی اخراجات میں کمی  پنیر ہی پاکستان کو آئی ایم ایف سے بچا سکتا ہے؟  اسد عمر نے بحران کے لیے گذشتہ حکومت کو ذمہ دار ٹھہراتے ہوئے کہا کہ ’لوگوں کو ادراک ہے کہ پچھلی حکومت کیسے حالات چھوڑ کر گئی تھی۔ اس لیے جب یہ حکومت آئی تو اس وقت ہم نے کہا تھا کہ ہم نے ترجیحی بنیادوں پر اس بحران سے نکلنے کے لیے راستہ اختیار کرنا ہے اور اس کے لیے ایک سے زیادہ متبادل ذرائع کو تلاش کرنا ہے اور بیک وقت کرنا ہے کیوں کہ ہمارے پاس وقت نہیں ہے۔'  اس سے قبل وزیر اعظم پاکستان عمران خان نے بھی اتوار کو لاہور میں خطاب کے دوران کہا تھا شاید پاکستان کو آئی ایم ایف کے پاس جانا پڑے، کیونکہ ادائیگیوں کے بحران کا سامنا ہے۔ تاہم انھوں نے یہ بھی کہا تھا کہ ہم آئی ایم ایف جانے سے قبل دوست ممالک سے مدد مانگیں گے۔  پاکستانی وزیرِ خزانہ نے کہا کہ 'ہم کوشش کریں گے کہ کمزور طبقے پر مشکل فیصلوں کا اثر کم پڑے۔ یہ مشکل فیصلے اور چیلنج ہیں۔'  خیال رہے کہ انتخابات سے قبل تحریکِ انصاف آئی ایم ایف سے مالی مدد لینے کی شدید مخالفت کرتی رہی تھی اور وزیراعظم عمران خان نے بارہا اپنی تقاریر میں یہ بات کہی تھی کہ اگر وہ برسراقتدار آئے تو کبھی عالمی مالیاتی ادارے سے قرض کے لیے رجوع نہیں کیا جائے گا۔  وزارت خزانہ کی جانب سے ٹوئٹر پر جاری کردہ ایک بیان میں بتایا گیا ہے کہ 1990 کے بعد سے اب تک پاکستانی حکومتیں دس بار کسی نہ کسی شکل میں آئی ایم ایف کے پاس جا چکی ہیں اور موجودہ حکومت کا چیلنج یہ ہے کہ ایسی بنیادی مالیاتی اصلاحات کی جائیں کہ ہر چند سال بعد آئی ایم ایف کے پاس جانے کا چکر توڑا جا سکے۔  بیان میں مزید کہا گیا ہے کہ 'وزیرِ خزانہ اسی ہفتے انڈونیشیا کے جزیرے بالی میں ورلڈ بینک اور آئی ایم ایف کے سربراہان سے ملاقاتیں کریں گے۔'  وزارت نے یہ نہیں بتایا کہ حکومت کو کتنی ہنگامی امداد کی ضرورت ہے، تاہم اسد عمر اس سے قبل کہہ چکے ہیں کہ ملک کو اپنے قرضے چکانے کے لیے سال کے اختتام تک کم از کم آٹھ ارب ڈالر درکار ہیں۔  اسد عمر نے کہا کہ ’ہماری معاشی ترجیحات ہیں کہ ہم نے روزگار پیدا کرنا ہے تو ایسا نہ ہو کہ اس بحران پر قابو پانے کے اندر ہمیں اپنے بنیادی منشور میں بہت زیادہ تبدیلی کرنا پڑے۔ یہ ایک مشکل فیصلہ ہے اور اس قوم سے ثابت کیا ہے کہ جب قوم ملک کی بہتری کی لیے کوئی فیصلہ کر لے، کسی گروہ یا فرد کی بہتری نہیں بلکہ قوم کی بہتری کے لیے تو ملک اس فیصلے پر محنت بھی کرتا ہے اور کامیاب بھی ہو کر دکھاتا ہے۔‘  اگر پاکستان آئی ایم ایف سے مدد مانگتا ہے کہ تو یہ پانچ سالوں میں دوسری بار ہو گا کہ پاکستان اس سے بیل آؤٹ پیکج لے گا۔  ملک کے زر مبادلہ کے ذخائر ستمبر کے آخر میں نو ارب ڈالر سے زیادہ تھے جس میں 62 کروڑ ڈالر کمی آئی ہے اور اکتوبر میں زر مبادلہ کے ذخائر صرف 8.4 ارب ڈالر رہ گئے ہیں جو قرض کی قسطیں ادا کرنے کے لیے بمشکل کافی ہیں۔  تحریکِ انصاف کی حکومت کی جانب سے آئی ایم ایف سے رجوع کرنے کے اعلان کے بعد اپوزیشن جماعتوں کی جانب سے اور سوشل میڈیا پر شدید ردعمل سامنے آیا ہے۔  آئی ایم ایف میں جانے سے حکومتی فیصلے پر پاکستان پیپلز پارٹی کی رکن قومی اسمبلی ناز بلوچ نے کہا کہ 'پاکستان اور آئی ایم ایف کے درمیان قرضوں کے حالیہ معاہدے کے نتیجے میں روپے کی قدر میں مزید کمی ہوگی، مہنگائی اور بے روزگاری بڑھے گی۔ وزیر خارجہ جب اپوزیشن میں تھے تو اس وقت وہ آئی ایم ایف کے قرضوں کو تنقید کا نشانہ بناتے ہیں۔ تبدیلی بہت جلدی آگئی ہے۔'  پاکستان مسلم لیگ ن نے بھی اس فیصلے تو سخت تنقید کا نشانہ بنایا۔ مسلم لیگ ن کے آفیشل ٹوئٹر اکاؤنٹ سے عمران خان کا ایک پرانا بیان 'آئی ایم ایف سے قرض لے کر مُلک چلانا ایسے ہی ہے جیسے کینسر کا علاج ڈسپرین سے کرنا' اس مصرعے کے ساتھ ٹویٹ کیا گیا: یادِ ماضی عذاب ہے یا رب۔  سابق وزیردفاع اور مسلم لیگ ن کے رہنما خواجہ آصف نے بھی کچھ اسی قسم کا ٹویٹ کیا اور کہا کہ 'وزیر اعظم صاحب آپ کی کم علمی اور جاہلانہ گفتگو اور اقتدار کی اندھی ہوس آپ کا تعاقب کرے گی۔اگر کینسر کا علاج ڈسپرین سے ھو سکتا ھے تو آپ کو چندہ مانگنے کی ضرورت نھیں رہی۔'  احسن اقبال کا لکھا کہ 'پی ٹی آئی حکومت پاکستان کو قرضوں سے نجات دلانے کے اپنے روڈ میپ کے مطابق بھینسوں اور گاڑیوں کی نیلامی سے اربوں ڈالر حاصل کرنے کے بعد اب آئی ایم ایف کے دروازے پر دستک دینے جا رہی ہے۔‘,0
616,یونس خان نے جوفرا آرچر کو پاکستان ٹیم کیلیے سب سے بڑا خطرہ قرار دیدیا یونس خان نے جوفرا آرچر کو پاکستان ٹیم کیلیے سب سے بڑا خطرہ قرار دیدیا، بیٹنگ کوچ کا کہنا ہے کہ نوجوان انگلش پیسر مضبوط اعصاب کے حامل ہیں،مہمان بیٹسمینوں کو خطرناک ان سوئنگرز کو بیک فٹ پر کھیلنے کا مشورہ دوں گا، دورے میں پاکستانی بیٹنگ کی تکنیک اور اعصاب دونوں کا امتحان ہوگا، خشک موسم میں جیمز اینڈرسن اور اسٹورٹ براڈ زیادہ مشکلات پیدا نہیں کریں گے۔تفصیلات کے مطابق پاکستانی بیٹنگ کوچ یونس خان نے ٹیم کو جوفرا آرچر سے خبردار کیا ہے،انھوں نے کہا کہ نوجوان پیسر خطرناک ہیں، ٹور میچ میں ان کا سامنا کر چکا، اس وقت بولنگ میں اتنی کاٹ نہیں تھی، البتہ ورلڈکپ فائنل کے سپر اوور میں انھوں نے ثابت کیا کہ مضبوط اعصاب کے مالک ہیں،ہائی آرم ایکشن کی وجہ سے آرچر کیلیے بیٹسمین کو دھوکا دینا آسان اور ان سوئنگر بھی خطرناک ہے،میں بیٹسمینوں کو مشورہ دوں گا کہ ان کو لائن میں آکر اور بیک فٹ پر کھیلیں، میرے خیال میں میچ ونر بولر پاکستان ٹیم کیلیے سب سے بڑا خطرہ ثابت ہوں گے۔یونس خان نے کہا کہ جیمز اینڈرسن اور اسٹورٹ براڈ کی جوڑی بڑی تجربہ کار ہے، دونوں نے مل کر انگلینڈ کی فتوحات میں اہم کردار ادا کیا ہے،انگلش کنڈیشز اس موسم میں خشک ہوتی ہیں،امید ہے کہ دونوں پیسرز پاکستانی بیٹنگ لائن کیلیے زیادہ مشکلات پیدا نہیں کریں گے۔ انھوں نے کہا کہ انگلش بولرز کو چیلنج دینے کیلیے ضروری ہے کہ مہمان بیٹسمین 300سے 350 تک کا مجموعہ تشکیل دیں،کنڈیشنز ہمیشہ مشکل اورتکنیک و اعصاب دونوں کا امتحان ہوتا ہے،امید ہے کہ ٹیم اس چیلنج سے نبرد آزما ہونے میں کامیاب ہوگی,0
617,بانجھ خواتین کے لیے سب سے بڑی خوشخبری، سائنسدانوں نے لیبارٹری میں مصنوعی بچہ دانی تیار کرلی نیویارک(مانیٹرنگ ڈیسک) امریکی سائنسدانوں نے بانجھ پن کی شکار خواتین کے لیے ایک بڑی خوشخبری سنا دی ہے۔ میل آن لائن کے مطابق سائنسدانوں کی یہ ٹیم مصنوعی بچے دانی بنانے میں کامیاب ہو گئی ہے جس سے بانجھ خواتین کے بھی ماں بننے کی امید پیدا ہو گئی ہے۔ ویک فاریسٹ انسٹیٹیوٹ آف ری جنریٹو میڈیسن کے سائنسدانوں نے مادہ خرگوشوں میں اس مصنوعی بچے دانی کے تجربات کیے ہیں جن کے نتائج انتہائی کامیاب رہے اور ان مادہ خرگوشوں نے ان مصنوعی بچے دانیوں کے ذریعے بچوں کو جنم بھی دیا۔  تحقیقاتی ٹیم کے سربراہ انتھونی ایٹالا کا کہنا تھا کہ ”ہماری تحقیق سے ثابت ہو گیا ہے کہ انجینئرڈ یوٹرین ٹشوز کے ذریعے نارمل طریقے سے مادائیں حاملہ ہو سکتی ہیں۔ ہمارے تجربات میں مصنوعی بچے دانے کے ذریعے پیدا ہونے والے خرگوش کے بچوں اور اصل بچے دانی والے مادہ خرگوشوں کے ہاں پیدا ہونے والے بچوں کا وزن اور صحت بالکل ایک جیسی تھی۔ ہمیں امید ہے کہ اس حوالے سے مزید تحقیق سے خواتین میں مصنوعی بچے دانی امپلانٹ کرنے کی راہ ہموار ہو گی,0
618,امریکا: ٹک ٹاک میں بچوں کی رازداری کی خلاف ورزی کے الزامات کی تحقیقات امریکی فیڈرل ٹریڈ کمیشن (ایف ٹی سی) اور ڈپارٹمنٹ آف جسٹس کی جانب سے انٹرویو کیے گئے دو افراد کا کہنا ہے کہ یہ دونوں ادارے ان الزامات کی تحقیقات کر رہے ہیں کہ مشہور ایپ ٹِک ٹاک بچوں کی رازداری کے تحفظ کے حوالے سے 2019 کے معاہدے پر عمل پیرا نہیں ہے۔  غیر ملکی خبر رساں ادارے رائٹرز کی رپورٹ کے مطابق یہ پیش رفت معروف شارٹ ویڈیو کمپنی کی راہ میں ایک نئی رکاوٹ ہے۔  ٹک ٹاک کو چینی کارپوریشن ہونے کی وجہ سے امریکا میں قومی سلامتی پر مبنی غیر ملکی سرمایہ کاری سے متعلق کمیٹی سے اسکروٹنی کا سامنا بھی کرنا پڑ رہا ہے۔  ایک روز قبل امریکی وزیر خارجہ مائیک پومپیو نے کہا تھا کہ ٹرمپ انتظامیہ نے چینی حکومت کے ساتھ معلومات شیئر کرنے کے الزامات پر ٹک ٹاک پر پابندی عائد کرنے پر 'یقینی طور پر غور' کر رہی ہے۔  ٹک ٹاک کی جانب سے ان الزامات کی تردید کی گئی تھی۔  میساچوسٹس ٹیک پالیسی گروپ کے ایک عملے اور ایک اور ذرائع نے بتایا کہ انہوں نے ایف ٹی سی اور محکمہ انصاف کے عہدیداروں کے ساتھ الگ الگ کانفرنس کالز میں حصہ لیا جس میں ان الزامات پر تبادلہ خیال کیا گیا تھا کہ ٹِک ٹاک فروری 2019 میں اعلان کردہ معاہدے پر عمل کرنے میں ناکام رہا۔  سینٹر برائے ڈیجیٹل ڈیموکریسی، مہم برائے کمرشل فری چائلڈ ہوڈ اور دیگر افراد نے مئی میں ایف ٹی سی سے الزامات پر غور کرنے کو کہا کہ ٹک ٹاک 13 سال اور اس سے کم عمر کے صارفین کے بارے میں ویڈیو اور ذاتی معلومات کو ڈیلیٹ کرنے میں ناکام رہا ہے جس پر اس نے رضا مندی کا اظہار کیا تھا۔  مزید پڑھیں: امریکا کا ٹک ٹاک سمیت دیگر چینی ایپس پر پابندی لگانے پر غور  ٹِک ٹاک ترجمان نے رائٹرز نیوز ایجنسی کو بتایا کہ 'ہم اپنے تمام صارفین کی حفاظت کو سنجیدگی سے لیتے ہیں'۔  انہوں نے کہا کہ امریکا میں وہ '13 سال سے کم عمر کے صارفین کو محدود ایپ کا تجربہ فراہم کرتے ہیں، جس میں جو خاص طور پر کم عمر کے لیے تیار کردہ اضافی حفاظت اور رازداری سے متعلق تحفظات شامل ہیں'۔  کمرشل فری چائلڈ ہوڈ مہم کے منیجر ڈیوڈ موناہن نے بتایا کہ ایف ٹی سی کے عہدیدار، جنہوں نے ٹک ٹاک کے ساتھ معاہدہ کیا تھا اور محکمہ انصاف، جو اکثر ایف ٹی سی کے لیے عدالتی دستاویزات فائل کرتا ہے، نے گروپس کے نمائندگان سے ویڈیو پر اس معاملے پر بات چیت کی تھی۔  انہوں نے کہا کہ 'ہماری گفتگو سے ایسا احساس ہوا کہ وہ ان دعوؤں پر غور کر رہے ہیں جو ہم نے اپنی شکایت میں اٹھائے ہیں'۔  ایک دوسرے شخص نے نام نہ ظاہر کرنے کی شرط پر اس بات کی تصدیق کی کہ انہوں نے دونوں ایجنسیوں کے عہدیداروں سے ملاقات کی تھی تاکہ ان خدشات پر تبادلہ خیال کیا جاسکے کہ ٹک ٹاک نے رضامندی کے حکم کی خلاف ورزی کی ہے۔  ایف ٹی سی نے اس معاملے پر کوئی تبصرہ کرنے سے انکار کردیا جبکہ محکمہ انصاف نے فوری طور پر اس حوالے سے کوئی بھی جواب نہیں دیا۔  نوجوانوں کی پسندیدہ ایپلی کیشن ٹک ٹاک جس پر صارفین کو مختصر ویڈیوز بناتے ہیں، امریکی نوجوانوں میں تیزی سے مقبول ہوا ہے۔  کمپنی نے گزشتہ سال کہا تھا کہ امریکا میں ٹِک ٹاک کے 2 کروڑ 65 لاکھ ماہانہ ایکٹو صارفین میں سے 60 فیصد کی عمر 16 سے 24 سال ہے۔  امریکی پالیسی سازوں نے بھی ٹک ٹاک کے صارف کے ڈیٹا کو سنبھالنے پر قومی سلامتی کے خدشات کا اظہار کیا ہے۔  یہ بھی پڑھیں: ٹک ٹاک جیسی وہ ایپ جس میں ویڈیوز دیکھنے پر نقد انعام ملتا ہے  ان کا کہنا تھا کہ وہ چینی قوانین سے گھبراتے ہیں جس کے تحت مقامی کمپنیوں کو چینی کمیونسٹ پارٹی کی مدد اور تعاون کی ہدایت دی گئی ہے۔  پیرنٹ کمپنی بائٹ ڈانس کی ملکیت ٹِک ٹاک چین کی متعدد اداروں میں سے ایک ہے جو امریکا اور چین کے درمیان تجارت، ٹیکنالوجی اور کورونا وائرس وبائی امور سے متعلق کشیدگی سے متاثر ہورہا ہے۔  گزشتہ روز ٹِک ٹاک نے کہا تھا کہ وہ نیم خودمختار شہر کے لیے چین کے نئے قومی سلامتی کے قانون کے قیام کے بعد ہانگ کانگ سے نکل رہا ہے کیونکہ فیس بک، گوگل اور ٹوئٹر سمیت دیگر ٹیکنالوجی کمپنیوں نے اس خطے میں صارف کے ڈیٹا کے لیے حکومت کی درخواستوں پر عمل کرنا معطل کردیا ہے۔  ,0
619,پاکستانی ڈراموں میں مسائل پیش کرنے کا مقصد صرف فائدہ اٹھانا رہ گیا ہے، ثانیہ سعید کراچی: مشہور ڈرامہ آرٹسٹ ثانیہ سعید نے اپنے ایک تازہ انٹرویو میں موجودہ پاکستانی ڈراموں پر تنقید کرتے ہوئے کہا ہے کہ آج کے ڈراموں میں معاشرتی مسائل پیش کرنے کا مقصد انہیں حل کرنا نہیں بلکہ ان سے فائدہ اٹھانا رہ گیا ہے۔ وہ عفت عمر کے یوٹیوب پروگرام ’’سے اِٹ آل وِد عفت عمر‘‘ میں گفتگو کررہی تھیں 1989 سے اسٹیج اور ٹی وی کے درجنوں ڈارموں میں اپنی شاندار اور ورسٹائل اداکاری کا لوہا منوانے والی اداکارہ ثانیہ سعید آج کل چھوٹے پردے سے بالکل غائب ہیں۔  عفت عمر کے پروگرام میں ثانیہ سعید نے موجودہ پاکستانی ڈراموں کی کئی خامیوں پر بات کی۔ ان کا کہنا تھا کہ پہلے کسی ڈرامے کی کہانی کا مقصد سماجی مسائل کی نشاندہی کرتے ہوئے انہیں سمجھنا اور حل کرنے کی کوشش کرنا ہوا کرتا تھا۔ لیکن اب یہ سوچ بدل چکی ہے۔ ثانیہ سعید کے مطابق، آج کے پاکستانی ڈراموں میں صرف وہی مسائل پیش کیے جاتے ہیں جن سے ہم سب پہلے ہی واقف ہیں اور شاید ان کا سامنا بھی کرچکے ہیں۔ آج کے ڈراموں میں ایسے مسائل پیش کرنے کا مقصد صرف اور صرف فائدہ اٹھانا رہ گیا ہے۔ ’’یہ سوچ درست نہیں،‘‘ انہوں نے کہا۔  ثانیہ سعید کا یہ بھی کہنا تھا کہ آج کے اداکار بھی عام لوگوں سے زیادہ میل جول نہیں رکھتے، اس لیے نہ تو وہ عام لوگوں سے کچھ خاص واقفیت رکھتے ہیں اور نہ ہی اپنے کام میں انسانی جذبات کا صحیح طور پر اظہار کرپاتے ہیں۔  انہوں نے پاکستانی ڈرامے کو بہتر بنانے کےلیے اسٹوڈیوز، آلات اور ایسی جگہوں کی ضرورت پر زور دیا جہاں ٹیکنیکل اسٹاف کو تربیت کی غرض سے بھیجا جاسکے۔ ’’ہمیں اپنے لوگوں اور انفراسٹرکچر پر سرمایہ کاری کی بھی اشد ضرورت ہے،‘‘ ثانیہ نے کہا۔  واضح رہے کہ ثانیہ سعید ماضی میں آہٹ، ستارہ اور مہرالنساء، وعدہ، خاموشیاں، کلموہی، زرد موسم، اسیر زادی، کتنی گرہیں باقی ہیں، تلاش، چوبیس گھنٹے، پُتلی نگر، فرار، اب تم جاسکتے ہو اور ساتواں آسمان جیسے ڈراموں اور ٹیلی فلمز کے علاوہ فلم ’’منٹو‘‘ میں بھی صفیہ منٹو کے کردار میں جلوہ گر ہوچکی ہیں۔ وہ اپنی بہترین اداکاری کےلیے 1991 میں پی ٹی وی ایوارڈ کے علاوہ چار مرتبہ ’’لکس اسٹائل ایوارڈ‘‘ بھی اپنے نام کرچکی ہیں۔ ,0
620,سروج خان نے اسلام کیوں قبول کیا تھا؟ حال ہی میں دنیا سے رخصت ہونے والی معروف بھارتی کاریوگرافر سروج خان کے اپنی زندگی میں دئیے گئے انٹرویو کی ایک ویڈیو زیر گردش ہے جس میں وہ اپنے دائرہ اسلام میں داخل ہونے کا واقعہ بیان کررہی ہیں۔  سروج خان نے انٹرویو میں بتایا کہا دائرہ اسلام میں داخل ہونے سے قبل وہ خواب میں اپنی ایک مرحومہ بیٹی کو مسجد میں دیکھتیں جو خواب میں سروج خان کو بھی مسجد میں داخل ہونے کا کہتی اور مسلسل اپنے پاس بُلا رہی ہوتی۔  سروج خان کے مطابق یہ خواب ان کا پیچھا نہیں چھوڑ رہا تھا اور یہی خواب اُن کے دائرہ اسلام میں داخل ہونے کی وجہ بھی بنا۔ 1966 میں سروج خان کی زندگی میں سردار روشن خان آئے، جن سے ازدواجی تعلق ان کے مرتے دم تک قائم رہا۔ سردار روشن خان کی شریک سفر بننے کے لیے سروج نے اسلام قبول کیا اور فلموں میں سروج خان کے نام سے کاریوگرافی کرنے لگیں۔  سروج خان نے انٹرویو میں یہ بھی کہا کہ’میں ہندو تھی، میرا نام سروج کشن چند سادھو سنگھ ناگپال تھا اور ہم سندھی پنجابی ہیں۔ میں 1966 اپنے شوہر سے ملی اور اُن کی محبت میں گرفتار ہوگئی۔  انہوں نے کہا کہ سردار روشن خان سے ملاقات کے بعد اپنا مذہب تبدیل کیا لیکن میں نے صرف محبت کی وجہ سے اپنا مذہب تبدیل نہیں کیا بلکہ میں اسلام واقعی اسلام سے محبت کرتی ہوں اسلام قبول کرنے کے حوالے انہوں نے بتایا تھا کہ ’ مسلمان ہونے کا ارادہ کرنے کے بعد میں خود ممبئی کی سب سے بڑی جامع مسجد گئی اور اپنا مذہب تبدیل کرکے مسلمان ہوگئی۔‘  سروج خان نے بتایا کہ ’مجھ سے مسجد میں پوچھا گیا کہ کوئی آپ کے ساتھ مذہب تبدیل کرنے کیلئے زبردستی تو نہیں کررہا جس پر میں نے کہا کہ نہیں کسی نے زبردستی نہیں کی یہ میرا اپنا فیصلہ ہے کیونکہ میرا دل اسلام پر آیا ہے۔واضح رہے کہ مشہور و معروف بھارتی کاریوگرافر سروج خان گزشتہ دنوں 71 برس کی عمر میں حرکتِ قلب بند ہونے سے انتقال کرگئی تھیں۔  سروج خان پچھلے کئی مہینوں سے دل کی تکلیف میں مبتلا تھیں اور ممبئی کے ایک مقامی اسپتال میں یر علاج تھیں۔ ان کا کورونا ٹیسٹ منفی آیا تھا۔  سروج خان کے بھانجے منیش جاگوانی نےمیڈیا پر تصدیق کرتے ہوئے بتایا تھا کہ 3 جولائی 2020 کو علی الصبح اچانک دل کی دھڑکن بند ہوجانے سے سروج خان کا کا انتقال ہوگیا,0
